DateTime,Symbol,Side,PnL,IsWin,rsi_at_entry,rsi_issue,macd_hist_at_entry,macd_issue,stochastic_at_entry,stoch_issue,bb_position,bb_issue,ema_issue,mfe_atr,mae_atr,entry_timing,atr
2025-12-12 22:18:22,EURUSD,Buy,-0.01,False,64.58333333333117,NEUTRAL_RSI,6.400768352963675e-05,BULLISH_CONFIRMATION,80.53097345131908,OVERBOUGHT_BAD,0.718957719100006,NEUTRAL_BB,PERFECT_BULLISH_SETUP,1.4497041420119703,1.9881656804732966,NEUTRAL_ENTRY,0.00024142857142859877
2025-12-12 22:21:36,EURUSD,Buy,-0.01,False,59.798994974877516,NEUTRAL_RSI,5.23085372693659e-05,BULLISH_CONFIRMATION,69.91150442478015,NEUTRAL,0.6559736340611373,NEUTRAL_BB,PERFECT_BULLISH_SETUP,0.8259587020646966,2.60176991150462,BAD_ENTRY,0.00024214285714288915
2025-12-12 22:21:36,EURUSD,Buy,-1.25,False,59.798994974877516,NEUTRAL_RSI,5.23085372693659e-05,BULLISH_CONFIRMATION,69.91150442478015,NEUTRAL,0.6559736340611373,NEUTRAL_BB,PERFECT_BULLISH_SETUP,0.8259587020646966,2.60176991150462,BAD_ENTRY,0.00024214285714288915
2025-12-12 22:21:36,EURUSD,Buy,-1.3,False,59.798994974877516,NEUTRAL_RSI,5.23085372693659e-05,BULLISH_CONFIRMATION,69.91150442478015,NEUTRAL,0.6559736340611373,NEUTRAL_BB,PERFECT_BULLISH_SETUP,0.8259587020646966,2.60176991150462,BAD_ENTRY,0.00024214285714288915
2025-12-12 22:21:36,EURUSD,Buy,-1.25,False,59.798994974877516,NEUTRAL_RSI,5.23085372693659e-05,BULLISH_CONFIRMATION,69.91150442478015,NEUTRAL,0.6559736340611373,NEUTRAL_BB,PERFECT_BULLISH_SETUP,0.8259587020646966,2.60176991150462,BAD_ENTRY,0.00024214285714288915
2025-12-12 22:21:36,EURUSD,Buy,-0.01,False,59.798994974877516,NEUTRAL_RSI,5.23085372693659e-05,BULLISH_CONFIRMATION,69.91150442478015,NEUTRAL,0.6559736340611373,NEUTRAL_BB,PERFECT_BULLISH_SETUP,0.8259587020646966,2.60176991150462,BAD_ENTRY,0.00024214285714288915
2025-12-12 22:21:36,EURUSD,Buy,-0.01,False,59.798994974877516,NEUTRAL_RSI,5.23085372693659e-05,BULLISH_CONFIRMATION,69.91150442478015,NEUTRAL,0.6559736340611373,NEUTRAL_BB,PERFECT_BULLISH_SETUP,0.8259587020646966,2.60176991150462,BAD_ENTRY,0.00024214285714288915
2025-12-12 22:21:36,EURUSD,Buy,-0.01,False,59.798994974877516,NEUTRAL_RSI,5.23085372693659e-05,BULLISH_CONFIRMATION,69.91150442478015,NEUTRAL,0.6559736340611373,NEUTRAL_BB,PERFECT_BULLISH_SETUP,0.8259587020646966,2.60176991150462,BAD_ENTRY,0.00024214285714288915
2025-12-12 22:21:36,EURUSD,Buy,-0.07,False,59.798994974877516,NEUTRAL_RSI,5.23085372693659e-05,BULLISH_CONFIRMATION,69.91150442478015,NEUTRAL,0.6559736340611373,NEUTRAL_BB,PERFECT_BULLISH_SETUP,0.9085545722717164,2.5191740412975996,BAD_ENTRY,0.00024214285714288915
2025-12-12 22:21:36,EURUSD,Buy,-0.04,False,59.798994974877516,NEUTRAL_RSI,5.23085372693659e-05,BULLISH_CONFIRMATION,69.91150442478015,NEUTRAL,0.6559736340611373,NEUTRAL_BB,PERFECT_BULLISH_SETUP,0.9085545722717164,2.5191740412975996,BAD_ENTRY,0.00024214285714288915
